what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1367423846312
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367423847625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367423893750
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367423899609
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367424507937
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367424516078
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367424516093
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367424516187
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367424536750
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367424581203
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367424592718
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367424625000
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367424668609
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367424677500
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1367424685125
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367424690171
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367424691765
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367424973687
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1367424989296
no handler,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1367424991218
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1367424997203
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1367424997750
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1367424998187
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1367424998765
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1367424999203
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1367424999687
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1367425000125
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1367425000609
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1367425001250
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1367425005218
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1367425019515
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1367425019906
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1367425020296
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1367425020640
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1367425021031
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1367425021421
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1367425021812
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1367425022140
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1367425022531
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1367425022875
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1367425168265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367425170265
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367425180578
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1367425190296
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367425192296
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367425375078
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367425376453
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367425379234
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1367425380312
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1367425411328
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1367425413937
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1367425415484
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1367425417093
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1367425424390
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1367425425312
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1367425433875
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367425433906
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367425434328
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1367425443187
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1367425446062
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1367425464031
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1367425472546
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1367425474984
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1367425482281
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1367425514375
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1367425516656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367425522484
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367425719781
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1367425726546
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1367425780421
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1367425780625
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1367425784062
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1367425784625
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1367425791796
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367425795156
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367425809281
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1367425820218
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367425823078
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367425826265
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1367425834765
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1367425836734
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1367425837531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367425839703
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367425844234
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1367425846406
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1367425851671
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1367425853109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367425854843
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367425857750
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1367425859406
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1367425863468
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1367425864171
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367425866031
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367425870984
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1367425874984
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1367425885640
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1367425886531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367425888750
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367425893609
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1367425895750
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1367425897750
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1367425898500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367425900609
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367425903453
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1367425905375
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1367425906859
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1367425907625
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367425909328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367425912093
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1367425914578
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1367425916140
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1367425916859
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367425918718
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367425921671
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1367425923531
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1367425925093
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1367425925750
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367425927328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367425930453
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1367425941843
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1367425943171
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1367425943453
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1367425943671
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1367425943875
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1367425944109
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1367425958765
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1367425960250
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1367425960515
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1367425960968
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1367425961296
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1367425975421
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1367425975687
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1367425975875
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1367425976046
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1367425976203
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1367425976390
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1367425977406
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1367425977671
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1367425977921
